Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
host-tRNA-Ala-GGC-1-1	1	1	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0
host-tRNA-Ala-GGC-1-1	2	1	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0
host-tRNA-Ala-GGC-1-1	3	1	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
host-tRNA-Ala-GGC-1-1	4	1	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
host-tRNA-Ala-GGC-1-1	5	1	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
host-tRNA-Ala-GGC-1-1	6	1	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
host-tRNA-Ala-GGC-1-1	7	1	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
host-tRNA-Ala-GGC-1-1	8	2	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5
host-tRNA-Ala-GGC-1-1	9	12	12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0
host-tRNA-Ala-GGC-1-1	10	38	38	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7631578947368425
host-tRNA-Ala-GGC-1-1	11	355	355	0.9943661971830986	0.0	0.005633802816901409	0.0	0.0	0.005633802816901409	0.0	0.0	0.005633802816901409	10.414084507042254
host-tRNA-Ala-GGC-1-1	12	408	408	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.218137254901961
host-tRNA-Ala-GGC-1-1	13	514	508	0.9488188976377953	0.01968503937007874	0.023622047244094488	0.007874015748031496	0.0	0.051181102362204724	0.0	0.011673151750972763	0.0622568093385214	11.234251968503937
host-tRNA-Ala-GGC-1-1	14	1106	1103	0.9963735267452403	0.0009066183136899365	0.0027198549410698096	0.0	0.0	0.003626473254759746	0.001813236627379873	0.0027124773960217	0.0081374321880651	15.495920217588395
host-tRNA-Ala-GGC-1-1	15	1153	1152	0.0	0.0	1.0	0.0	0.0	0.0	0.001736111111111111	0.0008673026886383347	0.0026019080659150044	16.674479166666668
host-tRNA-Ala-GGC-1-1	16	1200	1196	0.9874581939799331	0.0033444816053511705	0.005016722408026756	0.004180602006688963	0.0	0.01254180602006689	0.005016722408026756	0.0033333333333333335	0.020833333333333332	17.49916387959866
host-tRNA-Ala-GGC-1-1	17	1200	1199	0.9924937447873228	0.0016680567139282735	0.0025020850708924102	0.003336113427856547	0.0	0.007506255212677231	0.0008340283569641367	0.0008333333333333334	0.009166666666666667	14.390325271059217
host-tRNA-Ala-GGC-1-1	18	1200	1197	0.002506265664160401	0.001670843776106934	0.9924812030075187	0.003341687552213868	0.0	0.007518796992481203	0.001670843776106934	0.0025	0.011666666666666667	14.068504594820384
host-tRNA-Ala-GGC-1-1	19	1200	1185	0.0008438818565400844	0.004219409282700422	0.0	0.9949367088607595	0.0	0.005063291139240506	0.027848101265822784	0.0125	0.045	16.088607594936708
host-tRNA-Ala-GGC-1-1	20	1200	1191	0.005877413937867338	0.0025188916876574307	0.0008396305625524769	0.9907640638119227	0.0	0.009235936188077247	0.005877413937867338	0.0075	0.0225	16.633081444164567
host-tRNA-Ala-GGC-1-1	21	1200	1151	0.018245004344048653	0.9713292788879235	0.0034752389226759338	0.0069504778453518675	0.0	0.028670721112076455	0.013900955690703735	0.04083333333333333	0.08166666666666667	17.159860990443093
host-tRNA-Ala-GGC-1-1	22	1200	1097	0.03919781221513218	0.0054694621695533276	0.9498632634457612	0.0054694621695533276	0.0	0.05013673655423884	0.0027347310847766638	0.08583333333333333	0.13416666666666666	17.772105742935278
host-tRNA-Ala-GGC-1-1	23	1200	1049	0.02001906577693041	0.0076263107721639654	0.9637750238322211	0.008579599618684462	0.0	0.03622497616777884	0.0076263107721639654	0.12583333333333332	0.16416666666666666	18.410867492850333
host-tRNA-Ala-GGC-1-1	24	1200	762	0.2664041994750656	0.5656167979002624	0.0013123359580052493	0.16666666666666666	0.0	1.0	0.0013123359580052493	0.365	1.0008333333333332	16.086614173228348
host-tRNA-Ala-GGC-1-1	25	1200	1169	0.06244653550042772	0.08383233532934131	0.8502994011976048	0.003421727972626176	0.0	0.1497005988023952	0.00855431993156544	0.025833333333333333	0.18	15.443969204448246
host-tRNA-Ala-GGC-1-1	26	1200	1191	0.031066330814441646	0.01343408900083963	0.9479429051217464	0.007556675062972292	0.0	0.052057094878253565	0.012594458438287154	0.0075	0.07166666666666667	18.063811922753988
host-tRNA-Ala-GGC-1-1	27	1200	1189	0.04373423044575273	0.010092514718250631	0.9411269974768713	0.005046257359125316	0.0	0.05887300252312868	0.009251471825063078	0.009166666666666667	0.07666666666666666	14.726661059714045
host-tRNA-Ala-GGC-1-1	28	1200	1185	0.00590717299578059	0.0033755274261603376	0.9831223628691983	0.007594936708860759	0.0	0.016877637130801686	0.007594936708860759	0.0125	0.03666666666666667	13.69282700421941
host-tRNA-Ala-GGC-1-1	29	1200	1178	0.012733446519524618	0.006791171477079796	0.0025466893039049238	0.9779286926994907	0.0	0.022071307300509338	0.0025466893039049238	0.018333333333333333	0.0425	13.448217317487266
host-tRNA-Ala-GGC-1-1	30	1200	1093	0.03202195791399817	0.94967978042086	0.01555352241537054	0.0027447392497712718	0.0	0.05032021957913998	0.004574565416285453	0.08916666666666667	0.13916666666666666	13.889295516925893
host-tRNA-Ala-GGC-1-1	31	1200	1034	0.8984526112185687	0.006769825918762089	0.08704061895551257	0.007736943907156673	0.0	0.10154738878143134	0.03288201160541586	0.13833333333333334	0.25416666666666665	15.368471953578336
host-tRNA-Ala-GGC-1-1	32	1200	1089	0.015610651974288337	0.9035812672176309	0.012855831037649219	0.06795224977043159	0.0	0.09641873278236915	0.011019283746556474	0.0925	0.19	15.589531680440771
host-tRNA-Ala-GGC-1-1	33	1200	1117	0.9337511190689346	0.024171888988361683	0.02954341987466428	0.012533572068039392	0.0	0.06624888093106536	0.008952551477170993	0.06916666666666667	0.13916666666666666	12.49059982094897
host-tRNA-Ala-GGC-1-1	34	1200	1171	0.012809564474807857	0.014517506404782237	0.9675491033304867	0.005123825789923143	0.0	0.032450896669513236	0.0034158838599487617	0.024166666666666666	0.059166666666666666	9.45858240819812
host-tRNA-Ala-GGC-1-1	35	1200	1135	0.01145374449339207	0.02290748898678414	0.00881057268722467	0.9568281938325991	0.0	0.04317180616740088	0.030837004405286344	0.05416666666666667	0.12416666666666666	9.449339207048459
host-tRNA-Ala-GGC-1-1	36	1200	1184	0.03125	0.9535472972972973	0.006756756756756757	0.008445945945945946	0.0	0.0464527027027027	0.11739864864864864	0.013333333333333334	0.175	11.20777027027027
host-tRNA-Ala-GGC-1-1	37	1200	1162	0.00774526678141136	0.0378657487091222	0.0068846815834767644	0.9475043029259896	0.0	0.05249569707401033	0.030120481927710843	0.03166666666666667	0.11166666666666666	11.534423407917384
host-tRNA-Ala-GGC-1-1	38	1200	1161	0.7243755383290267	0.02239448751076658	0.24978466838931956	0.0034453057708871662	0.0	0.2756244616709733	0.03186907838070629	0.0325	0.33	11.522825150732128
host-tRNA-Ala-GGC-1-1	39	1200	1175	0.04680851063829787	0.016170212765957447	0.931063829787234	0.005957446808510639	0.0	0.06893617021276596	0.002553191489361702	0.020833333333333332	0.09083333333333334	13.724255319148936
host-tRNA-Ala-GGC-1-1	40	1200	1184	0.01266891891891892	0.07179054054054054	0.010135135135135136	0.9054054054054054	0.0	0.0945945945945946	0.008445945945945946	0.013333333333333334	0.115	14.488175675675675
host-tRNA-Ala-GGC-1-1	41	1200	1184	0.011824324324324325	0.9738175675675675	0.005067567567567568	0.009290540540540541	0.0	0.026182432432432432	0.02702702702702703	0.013333333333333334	0.06583333333333333	15.298986486486486
host-tRNA-Ala-GGC-1-1	42	1200	1130	0.016814159292035398	0.020353982300884955	0.9513274336283186	0.011504424778761062	0.0	0.048672566371681415	0.061061946902654866	0.058333333333333334	0.16166666666666665	18.019469026548673
host-tRNA-Ala-GGC-1-1	43	1200	1165	0.01888412017167382	0.010300429184549357	0.9613733905579399	0.00944206008583691	0.0	0.03862660944206009	0.019742489270386267	0.029166666666666667	0.08583333333333333	18.7793991416309
host-tRNA-Ala-GGC-1-1	44	1200	1169	0.023952095808383235	0.011120615911035072	0.9461077844311377	0.018819503849443968	0.0	0.05389221556886228	0.009409751924721984	0.025833333333333333	0.0875	18.505560307955516
