34,0,220,-31.9727
52,0,203,-32.2365
59,0,177,-32.3277
68,0,178,-31.9494
50,0,183,-31.9836
61,0,174,-32.1149
60,0,173,-32.1792
45,0,186,-32.2258
22,0,111,-32.1081
29,0,184,-32.375
34,0,173,-32.526
48,6,202,-32.4208
40,0,198,-32.2071
54,0,198,-32.2121
56,0,189,-32.0106
48,0,174,-32.0345
36,0,112,-32.5625
51,0,184,-31.8478
55,0,194,-31.8711
76,0,165,-32.0545
61,0,197,-32.2741
41,0,165,-31.7333
36,0,174,-31.8966
53,0,194,-31.6546
45,0,194,-32.2732
57,0,178,-31.5843
52,0,171,-32.0175
45,0,192,-32.3385
60,0,194,-31.8763
31,0,97,-32.5567
59,0,174,-31.9885
47,0,187,-32.3102
46,0,216,-32.0046
63,0,193,-32.2021
65,0,172,-32.2733
32,0,173,-31.7688
40,0,176,-32.4489
40,0,161,-32.3043
67,0,180,-31.7444
23,0,173,-32.1272
41,0,190,-31.8474
53,0,175,-32.0629
67,0,164,-31.8841
51,0,214,-32.0561
40,0,178,-32.1236
64,0,194,-32.3144
65,0,182,-32.1978
39,0,169,-32.0473
45,0,84,-31.7738
58,0,201,-32.5721
71,0,179,-32.3128
59,0,180,-32.0167
43,0,172,-32.1105
51,0,105,-31.981
39,0,156,-31.9295
36,0,160,-31.9
36,0,174,-31.8908
41,0,109,-32.2661
72,0,289,-31.7474
53,0,99,-32.0404
41,0,192,-32.625
47,0,199,-32.2211
77,0,191,-32.1414
51,0,167,-32.1317
35,0,177,-32.0508
73,0,193,-32.2591
47,0,90,-31.7556
41,0,172,-32.4477
44,0,102,-31.8333
62,0,111,-31.9009
56,0,193,-31.7617
51,0,104,-32.1923
53,0,89,-32.2247
43,0,106,-32.066
42,0,90,-32.1667
26,0,84,-32.2024
43,0,108,-32.7407
57,0,120,-31.9333
67,0,208,-32.1106
58,0,182,-32.2637
55,0,103,-32.0097
58,0,219,-32.2922
59,0,223,-32.0583
71,0,201,-31.8408
35,0,210,-32.3714
53,0,128,-32.1641
56,0,180,-32.1
49,0,174,-32.1264
57,0,189,-31.8836
38,0,178,-31.764
52,0,186,-31.9785
65,0,211,-32.0474
64,0,107,-32.5981
39,0,184,-32.1957
64,0,183,-32.1694
47,0,163,-31.9693
43,0,186,-32.1129
59,0,182,-32.1868
56,0,182,-32.011
49,0,167,-31.9042
49,0,182,-32
44,0,186,-32.2419
50,0,198,-31.7475
40,0,82,-31.9512
76,0,185,-32.0378
45,0,102,-31.9608
53,0,209,-31.7895
48,0,182,-31.9945
53,0,108,-32.1204
62,0,195,-31.959
57,0,189,-32.0899
56,0,200,-32.055
77,0,208,-31.7404
55,0,206,-32.0437
56,0,160,-32.1187
39,0,86,-32.0233
60,0,175,-32.28
49,0,101,-31.901
46,0,191,-32.3822
43,0,192,-31.7396
48,0,86,-31.8256
50,0,213,-31.9014
68,0,196,-32.1071
51,0,181,-32.3315
52,0,174,-31.5632
36,11,191,-32.4921
56,33,99,-31.7778
54,28,199,-31.7839
42,9,197,-32.2183
48,21,99,-32.0808
48,25,187,-31.984
52,15,174,-31.9713
54,12,179,-32.3184
62,26,191,-32.0314
81,40,199,-32.1156
55,17,181,-32.3481
50,13,165,-32.2061
76,52,198,-31.8586
55,20,202,-32.0347
39,19,159,-31.9308
64,36,181,-31.9448
24,6,96,-32.5938
68,31,196,-32.0765
74,48,181,-32.3315
32,6,91,-32.2527
67,36,199,-31.9548
57,27,98,-32.0408
58,11,185,-32.2865
60,20,175,-31.8571
30,6,160,-32.1812
42,14,193,-32.4715
52,33,185,-32.2811
38,8,148,-32.1622
43,13,164,-31.9146
39,8,121,-32.5041
57,16,167,-32.1796
52,19,197,-32
24,0,146,-32.3562
28,0,142,-32.5282
66,0,96,-31.8125
60,0,179,-32.2011
57,0,88,-31.7614
52,0,206,-32.1019
47,0,179,-32.1061
49,0,106,-32.2358
50,0,186,-32.2957
29,0,173,-32.0231
60,0,201,-31.9154
30,0,179,-32.5307
44,0,208,-32.2404
50,0,211,-32.0284
43,0,91,-31.5275
43,0,231,-31.987
55,0,179,-32.0838
55,0,97,-32.2062
70,0,123,-32.1138
51,0,201,-32.1095
59,0,183,-31.5956
33,0,174,-32.2759
67,0,186,-32.3011
40,0,96,-32
49,0,259,-31.9305
54,0,210,-31.9857
48,0,166,-32.1687
21,0,166,-32.5602
52,0,189,-31.9683
46,0,173,-32.2832
56,0,186,-31.9516
42,0,94,-31.9255
53,0,101,-31.8218
54,0,209,-32.0287
55,0,103,-32.2233
48,0,184,-32.1196
46,0,177,-32.1356
44,0,100,-31.91
62,0,188,-32.1383
61,0,169,-32.1657
32,0,189,-32.455
44,0,106,-31.5189
55,0,195,-32.0615
29,0,262,-32.5954
40,0,183,-31.9727
57,0,166,-32.4217
49,0,238,-32.0042
42,0,91,-32.1099
35,0,169,-32.1716
64,0,208,-31.9471
48,0,176,-31.8807
20,0,181,-32.5138
32,0,205,-32.1463
64,0,190,-32.3211
24,0,155,-32.0645
53,0,108,-32.037
57,0,214,-32.1355
52,0,193,-32.3368
63,0,186,-32.086
55,0,191,-31.9948
50,0,200,-32.195
27,0,112,-32.3393
55,0,184,-32.2174
31,0,104,-32.2596
28,0,94,-32.1596
44,0,195,-32.3282
56,0,184,-32.3207
78,0,193,-32.0518
29,0,189,-32.1746
67,0,196,-32.1224
58,0,190,-32.4474
51,0,103,-32.4563
22,0,103,-32.233
