60,0,102,-32.049
47,0,181,-32.7403
66,0,198,-32.6616
46,0,161,-32.5776
38,0,178,-32.9326
20,0,180,-32.9944
52,0,165,-32.8061
42,0,190,-32.6737
52,0,185,-32.773
33,0,172,-32.8779
31,0,199,-32.7739
39,0,178,-32.9157
44,0,176,-32.6818
36,0,169,-32.8876
66,0,175,-32.6686
27,0,188,-32.6383
55,0,178,-32.8315
49,0,213,-32.7746
64,0,149,-32.8188
31,0,102,-32.951
55,0,169,-32.5385
50,0,198,-32.6818
42,0,161,-32.7081
35,0,148,-32.9459
40,0,175,-32.8171
71,0,173,-32.1214
40,0,165,-32.8848
54,0,204,-32.6765
44,0,196,-32.6173
53,0,180,-32.4111
51,0,179,-32.9218
51,0,151,-32.3377
75,0,203,-32.3744
45,0,207,-32.657
37,0,162,-32.6173
40,0,196,-32.5051
70,0,169,-32.6923
48,0,79,-31.7595
35,0,172,-32.8605
61,0,116,-32.0086
40,0,135,-32.9111
52,0,190,-32.9526
45,0,187,-32.7861
51,0,157,-32.6624
53,0,198,-32.7374
44,0,149,-32.9128
44,0,158,-32.6772
43,0,205,-32.639
21,0,141,-32.9078
57,0,171,-32.6784
20,0,177,-33
61,0,105,-31.9429
41,0,159,-32.9057
40,0,156,-32.7244
47,0,203,-32.8473
32,0,176,-32.733
37,0,184,-32.6848
47,0,181,-32.768
39,0,198,-32.7677
38,0,180,-32.4556
40,0,167,-32.9222
30,0,134,-32.6866
28,0,176,-33
39,0,152,-32.6908
32,0,179,-32.8939
23,0,187,-32.8984
52,0,182,-32.2912
35,0,132,-32.4318
26,0,206,-32.8495
64,0,167,-32.3533
28,0,158,-32.943
21,0,176,-32.7443
44,0,154,-32.5909
44,0,178,-32.7303
37,0,175,-32.8686
68,0,353,-32.2153
41,0,186,-32.9301
43,0,175,-32.76
54,0,161,-32.8323
47,0,181,-32.6685
59,0,182,-32.3681
52,0,207,-32.9082
64,0,185,-32.7081
39,0,181,-32.8232
54,0,178,-32.3764
61,0,167,-32.4311
39,0,161,-32.9565
27,0,171,-32.5322
50,0,200,-32.745
26,0,163,-32.9202
41,0,176,-32.8523
38,0,172,-32.9942
32,0,90,-32.7111
45,0,173,-32.7977
23,0,147,-32.8095
30,0,198,-32.7475
31,0,174,-32.7299
59,0,147,-32.8844
38,0,167,-33
48,0,84,-32.8214
38,0,158,-32.7089
48,0,172,-32.3547
45,0,165,-32.7758
51,0,177,-32.7514
37,0,147,-32.6803
