44,0,166,-32.4759
21,0,122,-32.959
24,0,154,-33
32,0,138,-32.8841
20,0,174,-33
33,3,170,-32.8824
26,0,172,-33
35,0,178,-33
31,0,267,-32.3933
22,0,151,-32.6225
21,0,188,-32.8564
22,0,124,-32.7581
25,0,160,-32.9813
27,0,174,-32.9713
57,0,177,-32.6836
24,0,180,-33
24,0,195,-32.9026
25,0,147,-32.7279
27,0,219,-33
23,0,46,-33
37,0,171,-32.6491
20,0,158,-32.8101
21,0,141,-32.5816
21,0,174,-32.908
38,0,177,-32.3898
22,0,148,-32.9527
28,0,171,-32.8772
24,0,156,-32.9679
20,0,60,-33
26,0,175,-32.9143
21,0,185,-32.8432
21,0,39,-32.7949
29,0,141,-32.9574
39,0,176,-32.8068
41,0,179,-32.1732
20,0,172,-32.9767
36,0,171,-32.848
29,0,162,-32.963
20,3,112,-32.9375
37,0,168,-32.9226
20,0,142,-32.4789
57,0,195,-32.8308
73,0,182,-31.9725
40,0,197,-32.2792
42,0,183,-32.9126
28,1,183,-32.8907
24,0,151,-32.9934
21,0,157,-33
45,0,204,-32.4363
46,0,98,-32.2551
40,0,179,-32.7709
28,0,186,-32.914
43,0,154,-32.6558
40,0,128,-32.6016
59,0,201,-32.796
51,0,175,-32.5771
42,0,149,-32.9262
45,0,152,-32.9934
46,0,175,-32.6914
31,0,173,-32.5202
20,0,165,-32.9394
24,0,200,-32.835
51,0,205,-32.6732
27,0,183,-33
48,0,182,-32.7308
21,0,206,-33
26,0,171,-32.9006
23,0,144,-32.9792
26,0,174,-32.9138
23,0,130,-32.9923
22,3,182,-32.9286
22,0,191,-32.9581
22,2,155,-33
27,0,156,-32.9295
36,0,261,-32.7356
26,0,166,-32.8976
24,0,161,-32.7516
21,0,127,-32.9843
25,0,60,-32.4833
20,0,137,-32.7445
40,0,190,-32.7842
29,0,159,-32.8553
20,0,70,-33
22,0,129,-32.8992
22,0,166,-33
48,0,185,-32.9676
37,0,184,-32.9783
24,0,168,-32.9167
48,0,165,-32.7879
42,0,175,-32.3771
25,9,164,-32.5671
46,0,158,-32.7595
43,0,173,-32.6532
61,0,165,-32.6364
39,0,177,-32.8757
35,1,177,-32.774
33,0,185,-32.973
45,2,157,-32.6051
49,2,162,-32.9321
26,1,187,-32.8289
43,0,169,-32.9467
25,0,146,-32.8562
33,0,152,-32.8947
37,1,160,-32.9312
32,3,140,-32.7286
45,0,173,-32.6879
24,0,174,-32.9943
48,0,174,-32.7759
47,2,163,-32.773
50,0,157,-32.9236
43,0,160,-32.7
53,10,166,-32.3916
43,0,169,-32.7101
45,0,174,-32.931
56,2,172,-32.6919
41,0,191,-32.8482
57,0,192,-32.8073
55,0,198,-32.7172
53,0,169,-32.8402
45,0,159,-32.4465
43,0,191,-32.9162
32,0,171,-32.9415
73,0,189,-32.6138
35,3,164,-32.9573
23,0,175,-32.8914
53,3,165,-32.4848
29,1,157,-32.8535
67,0,182,-32.6374
36,0,176,-32.8352
40,0,170,-32.9176
38,2,195,-32.9641
47,3,189,-32.8571
51,3,177,-32.4689
56,3,174,-32.6782
51,0,177,-32.6949
50,0,172,-32.8372
46,0,166,-32.9277
39,3,156,-32.9744
34,0,166,-32.8133
35,0,147,-32.9524
41,2,165,-32.8606
28,0,166,-32.9217
38,0,145,-32.9379
25,0,172,-32.9884
41,0,176,-32.9773
25,0,161,-32.9814
29,0,189,-32.873
53,0,152,-32.5855
26,0,162,-32.8025
23,0,158,-32.9873
36,0,155,-32.9355
37,0,159,-32.5975
41,2,156,-32.5833
27,0,160,-32.925
44,2,196,-32.7908
47,0,162,-32.6173
36,0,175,-33
52,2,170,-32.4824
58,0,159,-32.5912
33,0,163,-32.9693
44,0,195,-32.6205
32,2,165,-32.9152
44,2,174,-32.7241
