Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
tRNA-Ala-GGC-1-1	1	5	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.8
tRNA-Ala-GGC-1-1	2	5	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.2
tRNA-Ala-GGC-1-1	3	5	5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2
tRNA-Ala-GGC-1-1	4	5	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8
tRNA-Ala-GGC-1-1	5	5	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8
tRNA-Ala-GGC-1-1	6	5	3	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	1.0	0.0	0.4	1.0	6.333333333333333
tRNA-Ala-GGC-1-1	7	7	7	0.7142857142857143	0.0	0.0	0.2857142857142857	0.0	0.2857142857142857	0.0	0.0	0.2857142857142857	8.0
tRNA-Ala-GGC-1-1	8	8	8	0.125	0.0	0.375	0.5	0.0	0.625	0.125	0.0	0.75	7.75
tRNA-Ala-GGC-1-1	9	132	132	0.007575757575757576	0.0	0.007575757575757576	0.9848484848484849	0.0	0.015151515151515152	0.0	0.0	0.015151515151515152	8.734848484848484
tRNA-Ala-GGC-1-1	10	195	194	0.979381443298969	0.0	0.0	0.020618556701030927	0.0	0.020618556701030927	0.0	0.005128205128205128	0.02564102564102564	9.860824742268042
tRNA-Ala-GGC-1-1	11	458	457	0.9277899343544858	0.010940919037199124	0.05689277899343545	0.00437636761487965	0.0	0.07221006564551423	0.002188183807439825	0.002183406113537118	0.07641921397379912	12.450765864332604
tRNA-Ala-GGC-1-1	12	575	571	0.0035026269702276708	0.0	0.9947460595446584	0.0017513134851138354	0.0	0.005253940455341506	0.0017513134851138354	0.006956521739130435	0.01391304347826087	16.024518388791595
tRNA-Ala-GGC-1-1	13	685	673	0.9539375928677564	0.01188707280832095	0.022288261515601784	0.01188707280832095	0.0	0.04606240713224369	0.0	0.017518248175182483	0.06277372262773723	17.031203566121842
tRNA-Ala-GGC-1-1	14	1038	1032	0.9825581395348837	0.0029069767441860465	0.012596899224806201	0.001937984496124031	0.0	0.01744186046511628	0.003875968992248062	0.005780346820809248	0.02697495183044316	20.350775193798448
tRNA-Ala-GGC-1-1	15	1096	1096	0.0018248175182481751	0.0018248175182481751	0.9963503649635036	0.0	0.0	0.0036496350364963502	0.002737226277372263	0.0	0.006386861313868613	24.166058394160583
tRNA-Ala-GGC-1-1	16	1113	1103	0.9827742520398912	0.003626473254759746	0.007252946509519492	0.006346328195829556	0.0	0.017225747960108794	0.005439709882139619	0.008984725965858042	0.031446540880503145	25.736174070716228
tRNA-Ala-GGC-1-1	17	1113	1112	0.9928057553956835	0.0008992805755395684	0.00539568345323741	0.0008992805755395684	0.0	0.007194244604316547	0.0008992805755395684	0.0008984725965858042	0.008984725965858042	21.660971223021583
tRNA-Ala-GGC-1-1	18	1113	1109	0.0009017132551848512	0.0009017132551848512	0.9963931469792606	0.0018034265103697023	0.0	0.0036068530207394047	0.005410279531109108	0.0035938903863432167	0.012578616352201259	21.04238052299369
tRNA-Ala-GGC-1-1	19	1113	1096	0.0036496350364963502	0.0036496350364963502	0.006386861313868613	0.9863138686131386	0.0	0.013686131386861315	0.01824817518248175	0.015274034141958671	0.04672057502246182	22.759124087591243
tRNA-Ala-GGC-1-1	20	1113	1096	0.0036496350364963502	0.002737226277372263	0.0	0.9936131386861314	0.0	0.006386861313868613	0.005474452554744526	0.015274034141958671	0.026954177897574125	22.845802919708028
tRNA-Ala-GGC-1-1	21	1113	1067	0.015932521087160263	0.9756326148078726	0.0	0.008434864104967198	0.0	0.02436738519212746	0.01218369259606373	0.04132973944294699	0.07637017070979335	23.53514526710403
tRNA-Ala-GGC-1-1	22	1113	1049	0.034318398474737846	0.004766444232602479	0.9609151572926596	0.0	0.0	0.03908484270734033	0.0019065776930409914	0.05750224618149147	0.09613656783468104	24.281220209723546
tRNA-Ala-GGC-1-1	23	1113	1015	0.016748768472906402	0.0049261083743842365	0.9743842364532019	0.003940886699507389	0.0	0.02561576354679803	0.0019704433497536944	0.0880503144654088	0.11320754716981132	25.01576354679803
tRNA-Ala-GGC-1-1	24	1113	701	0.23395149786019973	0.6761768901569187	0.0	0.0898716119828816	0.0	1.0	0.0014265335235378032	0.3701707097933513	1.0008984725965857	22.081312410841655
tRNA-Ala-GGC-1-1	25	1113	1080	0.04259259259259259	0.1111111111111111	0.8462962962962963	0.0	0.0	0.1537037037037037	0.003703703703703704	0.029649595687331536	0.18238993710691823	20.928703703703704
tRNA-Ala-GGC-1-1	26	1113	1094	0.019195612431444242	0.008226691042047532	0.9698354661791591	0.002742230347349177	0.0	0.03016453382084095	0.007312614259597806	0.017070979335130278	0.05390835579514825	24.245886654478976
tRNA-Ala-GGC-1-1	27	1113	1098	0.037340619307832425	0.0036429872495446266	0.9581056466302368	0.0009107468123861566	0.0	0.04189435336976321	0.006375227686703097	0.013477088948787063	0.061096136567834684	20.449908925318763
tRNA-Ala-GGC-1-1	28	1113	1096	0.0072992700729927005	0.002737226277372263	0.9872262773722628	0.002737226277372263	0.0	0.012773722627737226	0.006386861313868613	0.015274034141958671	0.034141958670260555	19.491788321167885
tRNA-Ala-GGC-1-1	29	1113	1086	0.007366482504604052	0.004604051565377533	0.0009208103130755065	0.9871086556169429	0.0	0.01289134438305709	0.001841620626151013	0.02425876010781671	0.03863432165318958	19.38950276243094
tRNA-Ala-GGC-1-1	30	1113	1022	0.015655577299412915	0.9696673189823874	0.010763209393346379	0.003913894324853229	0.0	0.030332681017612523	0.0029354207436399216	0.08176100628930817	0.11230907457322552	19.92954990215264
tRNA-Ala-GGC-1-1	31	1113	946	0.8530655391120507	0.004228329809725159	0.12896405919661733	0.013742071881606765	0.0	0.14693446088794926	0.014799154334038054	0.1500449236298293	0.28751123090745734	21.069767441860463
tRNA-Ala-GGC-1-1	32	1113	1000	0.009	0.869	0.014	0.108	0.0	0.131	0.005	0.10152740341419586	0.22371967654986524	21.263
tRNA-Ala-GGC-1-1	33	1113	1008	0.9384920634920635	0.017857142857142856	0.030753968253968252	0.012896825396825396	0.0	0.061507936507936505	0.010912698412698412	0.09433962264150944	0.15992812219227315	21.88888888888889
