Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
host-tRNA-Ala-GGC-1-1	1	4	4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0
host-tRNA-Ala-GGC-1-1	2	4	4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.75
host-tRNA-Ala-GGC-1-1	3	4	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5
host-tRNA-Ala-GGC-1-1	4	5	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4
host-tRNA-Ala-GGC-1-1	5	6	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.333333333333333
host-tRNA-Ala-GGC-1-1	6	6	4	0.5	0.0	0.5	0.0	0.0	0.5	0.0	0.3333333333333333	0.6666666666666666	5.25
host-tRNA-Ala-GGC-1-1	7	7	7	0.8571428571428571	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.2857142857142857	7.714285714285714
host-tRNA-Ala-GGC-1-1	8	9	9	0.1111111111111111	0.1111111111111111	0.4444444444444444	0.3333333333333333	0.0	0.5555555555555556	0.1111111111111111	0.0	0.6666666666666666	7.555555555555555
host-tRNA-Ala-GGC-1-1	9	124	123	0.008130081300813009	0.0	0.0	0.991869918699187	0.0	0.008130081300813009	0.0	0.008064516129032258	0.016129032258064516	9.089430894308943
host-tRNA-Ala-GGC-1-1	10	189	187	0.983957219251337	0.0	0.0	0.016042780748663103	0.0	0.016042780748663103	0.0	0.010582010582010581	0.026455026455026454	10.090909090909092
host-tRNA-Ala-GGC-1-1	11	456	455	0.945054945054945	0.008791208791208791	0.03956043956043956	0.006593406593406593	0.0	0.054945054945054944	0.0	0.0021929824561403508	0.05701754385964912	12.36923076923077
host-tRNA-Ala-GGC-1-1	12	570	569	0.0017574692442882249	0.0017574692442882249	0.9929701230228472	0.0035149384885764497	0.0	0.007029876977152899	0.0017574692442882249	0.0017543859649122807	0.010526315789473684	15.896309314586995
host-tRNA-Ala-GGC-1-1	13	669	658	0.9437689969604863	0.015197568389057751	0.0364741641337386	0.004559270516717325	0.0	0.05623100303951368	0.0	0.016442451420029897	0.07174887892376682	17.01519756838906
host-tRNA-Ala-GGC-1-1	14	1037	1031	0.9844810863239574	0.0019398642095053346	0.011639185257032008	0.0019398642095053346	0.0	0.015518913676042677	0.0009699321047526673	0.0057859209257473485	0.022179363548698167	20.307468477206594
host-tRNA-Ala-GGC-1-1	15	1088	1086	0.001841620626151013	0.0027624309392265192	0.9953959484346224	0.0	0.0	0.004604051565377533	0.004604051565377533	0.001838235294117647	0.011029411764705883	24.086556169429098
host-tRNA-Ala-GGC-1-1	16	1109	1100	0.9854545454545455	0.0036363636363636364	0.007272727272727273	0.0036363636363636364	0.0	0.014545454545454545	0.005454545454545455	0.008115419296663661	0.027953110910730387	25.593636363636364
host-tRNA-Ala-GGC-1-1	17	1109	1108	0.9954873646209387	0.0009025270758122744	0.002707581227436823	0.0009025270758122744	0.0	0.004512635379061372	0.0018050541516245488	0.0009017132551848512	0.007213706041478809	21.312274368231048
host-tRNA-Ala-GGC-1-1	18	1109	1103	0.0009066183136899365	0.0009066183136899365	0.9972801450589301	0.0009066183136899365	0.0	0.0027198549410698096	0.003626473254759746	0.005410279531109108	0.011722272317403066	20.74614687216682
host-tRNA-Ala-GGC-1-1	19	1109	1094	0.0018281535648994515	0.002742230347349177	0.009140767824497258	0.9862888482632541	0.0	0.013711151736745886	0.024680073126142597	0.013525698827772768	0.05139765554553652	22.4963436928702
host-tRNA-Ala-GGC-1-1	20	1109	1093	0.004574565416285453	0.0036596523330283625	0.0018298261665141812	0.989935956084172	0.0	0.010064043915827997	0.006404391582799634	0.014427412082957619	0.030658250676284943	22.642268984446478
host-tRNA-Ala-GGC-1-1	21	1109	1063	0.023518344308560677	0.967074317968015	0.0018814675446848542	0.007525870178739417	0.0	0.03292568203198495	0.01317027281279398	0.04147880973850315	0.08566275924256087	23.22483537158984
host-tRNA-Ala-GGC-1-1	22	1109	1047	0.04393505253104107	0.004775549188156638	0.9484240687679083	0.0028653295128939827	0.0	0.05157593123209169	0.0028653295128939827	0.05590622182146077	0.1073038773669973	23.803247373447945
host-tRNA-Ala-GGC-1-1	23	1109	1014	0.023668639053254437	0.0039447731755424065	0.9694280078895463	0.0029585798816568047	0.0	0.03057199211045365	0.0029585798816568047	0.08566275924256087	0.11632100991884581	24.548323471400394
host-tRNA-Ala-GGC-1-1	24	1109	711	0.27566807313642755	0.6343178621659634	0.0	0.090014064697609	0.0	1.0	0.0014064697609001407	0.35888187556357076	1.000901713255185	21.454289732770746
host-tRNA-Ala-GGC-1-1	25	1109	1075	0.04279069767441861	0.1172093023255814	0.84	0.0	0.0	0.16	0.0037209302325581397	0.030658250676284943	0.18935978358881875	20.57581395348837
host-tRNA-Ala-GGC-1-1	26	1109	1087	0.019319227230910764	0.010119595216191352	0.9678012879484821	0.0027598896044158236	0.0	0.03219871205151794	0.00827966881324747	0.019837691614066726	0.059513074842200184	24.105795768169273
host-tRNA-Ala-GGC-1-1	27	1109	1091	0.03666361136571952	0.002749770852428964	0.9578368469294225	0.002749770852428964	0.0	0.04216315307057745	0.00458295142071494	0.016230838593327322	0.062218214607754736	20.315307057745187
host-tRNA-Ala-GGC-1-1	28	1109	1087	0.011959521619135235	0.0009199632014719411	0.984360625574977	0.0027598896044158236	0.0	0.015639374425023	0.007359705611775529	0.019837691614066726	0.04238052299368801	19.342226310947563
host-tRNA-Ala-GGC-1-1	29	1109	1080	0.009259259259259259	0.007407407407407408	0.000925925925925926	0.9824074074074074	0.0	0.017592592592592594	0.001851851851851852	0.026149684400360685	0.04508566275924256	19.14537037037037
host-tRNA-Ala-GGC-1-1	30	1109	1025	0.0224390243902439	0.9609756097560975	0.00878048780487805	0.007804878048780488	0.0	0.03902439024390244	0.002926829268292683	0.0757439134355275	0.1145175834084761	19.74439024390244
host-tRNA-Ala-GGC-1-1	31	1109	948	0.8375527426160337	0.006329113924050633	0.13924050632911392	0.016877637130801686	0.0	0.16244725738396623	0.017932489451476793	0.14517583408476104	0.2993688007213706	21.11814345991561
host-tRNA-Ala-GGC-1-1	32	1109	1002	0.007984031936127744	0.8552894211576846	0.010978043912175649	0.12574850299401197	0.0	0.14471057884231536	0.005988023952095809	0.09648331830477908	0.23264201983769162	21.126746506986027
host-tRNA-Ala-GGC-1-1	33	1109	1000	0.945	0.017	0.031	0.007	0.0	0.055	0.009	0.09828674481514878	0.15599639314697927	21.653
host-tRNA-Ala-GGC-1-1	34	1109	1083	0.008310249307479225	0.006463527239150508	0.9833795013850416	0.0018467220683287165	0.0	0.01662049861495845	0.0	0.023444544634806132	0.03967538322813345	17.325023084025855
host-tRNA-Ala-GGC-1-1	35	1109	1056	0.006628787878787879	0.016098484848484848	0.006628787878787879	0.9706439393939394	0.0	0.029356060606060608	0.017992424242424244	0.047790802524797116	0.09287646528403967	17.522727272727273
host-tRNA-Ala-GGC-1-1	36	1109	1087	0.01839926402943882	0.9779208831646734	0.0018399264029438822	0.0018399264029438822	0.0	0.02207911683532659	0.028518859245630176	0.019837691614066726	0.06943192064923355	19.02023919043238
host-tRNA-Ala-GGC-1-1	37	1109	1073	0.009319664492078284	0.024231127679403542	0.001863932898415657	0.9645852749301025	0.0	0.035414725069897485	0.008387698042870456	0.032461677186654644	0.07484220018034266	19.220876048462255
host-tRNA-Ala-GGC-1-1	38	1109	1075	0.7516279069767442	0.02883720930232558	0.21674418604651163	0.0027906976744186047	0.0	0.2483720930232558	0.013953488372093023	0.030658250676284943	0.284941388638413	18.56372093023256
host-tRNA-Ala-GGC-1-1	39	1109	1095	0.024657534246575342	0.005479452054794521	0.9671232876712329	0.0027397260273972603	0.0	0.03287671232876712	0.0036529680365296802	0.012623985572587917	0.04869251577998197	21.389954337899542
host-tRNA-Ala-GGC-1-1	40	1109	1087	0.006439742410303588	0.03771849126034959	0.010119595216191352	0.9457221711131555	0.0	0.05427782888684453	0.0009199632014719411	0.019837691614066726	0.0739404869251578	21.375344986200552
host-tRNA-Ala-GGC-1-1	41	1109	1087	0.006439742410303588	0.9889604415823368	0.0018399264029438822	0.0027598896044158236	0.0	0.011039558417663294	0.022999080036798528	0.019837691614066726	0.05320108205590622	20.96228150873965
host-tRNA-Ala-GGC-1-1	42	1109	1023	0.021505376344086023	0.01857282502443793	0.9530791788856305	0.006842619745845552	0.0	0.0469208211143695	0.03616813294232649	0.0775473399458972	0.15419296663660956	24.084066471163247
host-tRNA-Ala-GGC-1-1	43	1109	1053	0.02564102564102564	0.006647673314339981	0.9572649572649573	0.010446343779677113	0.0	0.042735042735042736	0.007597340930674264	0.05049594229035167	0.09828674481514878	25.60968660968661
host-tRNA-Ala-GGC-1-1	44	1109	1050	0.02666666666666667	0.011428571428571429	0.9495238095238095	0.012380952380952381	0.0	0.05047619047619047	0.0038095238095238095	0.05320108205590622	0.10459873760144274	25.626666666666665
host-tRNA-Ala-GGC-1-1	45	1109	1041	0.9769452449567724	0.0067243035542747355	0.011527377521613832	0.004803073967339097	0.0	0.023054755043227664	0.010566762728146013	0.061316501352569885	0.09287646528403967	26.469740634005763
host-tRNA-Ala-GGC-1-1	46	1109	1085	0.0064516129032258064	0.010138248847926268	0.9797235023041475	0.003686635944700461	0.0	0.020276497695852536	0.003686635944700461	0.02164111812443643	0.04508566275924256	21.540092165898617
host-tRNA-Ala-GGC-1-1	47	1109	1080	0.9694444444444444	0.016666666666666666	0.009259259259259259	0.004629629629629629	0.0	0.030555555555555555	0.013888888888888888	0.026149684400360685	0.06943192064923355	20.205555555555556
host-tRNA-Ala-GGC-1-1	48	1109	1073	0.016775396085740912	0.016775396085740912	0.9599254426840633	0.0065237651444548	0.0	0.04007455731593663	0.0065237651444548	0.032461677186654644	0.0775473399458972	19.05498602050326
host-tRNA-Ala-GGC-1-1	49	1109	1070	0.014953271028037384	0.04672897196261682	0.004672897196261682	0.9336448598130841	0.0	0.06635514018691589	0.005607476635514018	0.0351668169522092	0.10459873760144274	17.958878504672896
